accession,best_query,best_bits,max_fident,nearest_query,seqid_nearest,cov_nearest,low_coverage,triad_found,pocket_ok,composite,above_threshold,mean_plddt,catalytic_ser,his,acid
MGYP002758979879,8B4U,381.0,11.1,4CG1,30.56,0.137,True,True,True,-1.8292,False,,194,375,341
MGYP001323274260,8B4U,734.0,17.6,8B4U,26.44,0.628,False,True,True,-1.8316,False,,278,455,421
MGYP001466718047,8B4U,724.0,17.6,4EB0,26.35,0.597,False,True,True,-1.8323,False,,133,290,253
MGYP002010003102,8B4U,399.0,11.8,4WFI,25.32,0.818,False,True,True,-1.8345,False,,183,350,215
MGYP003610026261,8B4U,683.0,17.7,8B4U,24.57,0.732,False,True,True,-1.8349,False,,225,369,338
MGYP000720854702,8B4U,696.0,16.7,8B4U,23.12,0.636,False,True,True,-1.8357,False,,119,278,251
MGYP001146576724,8B4U,456.0,10.6,4CG1,34.38,0.122,True,True,True,-1.8419,False,,176,302,264
MGYP002632900421,8B4U,666.0,17.6,4EB0,24.03,0.818,False,True,True,-1.8425,False,,143,278,250
MGYP000350619444,8B4U,844.0,21.9,8B4U,26.94,0.955,False,True,True,-1.8426,False,,110,214,185
MGYP000803250937,8B4U,688.0,15.9,8B4U,23.48,0.859,False,True,True,-1.8436,False,,602,708,676
MGYP003490171101,8B4U,412.0,11.7,4CG1,50.0,0.046,True,True,True,-1.8441,False,,114,283,253
MGYP001064063711,8B4U,668.0,17.9,8B4U,23.83,0.743,False,True,True,-1.8444,False,,111,258,228
MGYP001451630856,8B4U,717.0,17.8,6EQE,24.44,0.653,False,True,True,-1.8452,False,,590,697,665
MGYP001557508410,8B4U,404.0,11.2,4EB0,50.0,0.078,True,True,True,-1.8474,False,,185,387,354
MGYP000165068196,8B4U,839.0,22.1,8B4U,25.53,0.825,False,True,True,-1.8475,False,,109,229,200
MGYP003953540417,8B4U,772.0,17.0,4EB0,25.0,0.523,False,True,True,-1.8497,False,,109,229,200
MGYP000975280783,8B4U,685.0,15.6,8B4U,23.77,0.914,False,True,True,-1.85,False,,605,712,680
MGYP003820767987,8B4U,844.0,19.0,8B4U,24.69,0.81,False,True,True,-1.8502,False,,126,251,224
MGYP001466621576,8B4U,700.0,17.7,4EB0,23.53,0.713,False,True,True,-1.8509,False,,541,654,622
MGYP002078654616,8B4U,393.0,11.3,8B4U,34.62,0.097,True,True,True,-1.8517,False,,141,301,170
MGYP000249938050,8B4U,818.0,20.7,8B4U,28.31,0.595,False,True,True,-1.8523,False,,114,277,249
MGYP000412461864,8B4U,720.0,17.3,8B4U,23.9,0.844,False,True,True,-1.8527,False,,158,286,256
MGYP000881431610,8B4U,836.0,20.6,8B4U,24.81,0.784,False,True,True,-1.8534,False,,136,305,272
MGYP000732673114,8B4U,829.0,20.2,8B4U,32.06,0.691,False,True,True,-1.8551,False,,191,325,292
MGYP002868809207,8B4U,868.0,22.4,8B4U,25.29,0.933,False,True,True,-1.8573,False,,155,269,241
MGYP001412563566,8B4U,433.0,11.8,4WFI,46.15,0.101,True,True,True,-1.8584,False,,154,350,317
MGYP002854111753,8B4U,681.0,15.2,4EB0,24.76,0.651,False,True,True,-1.86,False,,146,335,301
MGYP000706951225,8B4U,759.0,17.6,4CG1,24.5,0.553,False,True,True,-1.8618,False,,154,324,290
MGYP001272439466,8B4U,815.0,21.5,4CG1,26.19,0.557,False,True,True,-1.862,False,,189,357,323
MGYP002796246280,8B4U,860.0,21.5,8B4U,24.9,0.922,False,True,True,-1.8621,False,,111,236,204
MGYP001120281062,8B4U,669.0,17.1,8B4U,22.12,0.773,False,True,True,-1.8623,False,,597,704,672
MGYP003623256326,8B4U,673.0,16.3,6EQE,22.78,0.894,False,True,True,-1.8631,False,,355,469,437
MGYP001178355550,8B4U,819.0,24.9,8B4U,30.99,0.866,False,True,True,-1.8637,False,,111,228,199
MGYP001625037287,8B4U,716.0,17.5,4CG1,32.65,0.179,True,True,True,-1.8639,False,,114,270,243
MGYP003575224976,8B4U,833.0,23.1,8B4U,29.59,0.881,False,True,True,-1.8654,False,,120,243,215
MGYP000851329918,8B4U,703.0,17.3,6EQE,40.0,0.057,True,True,True,-1.8669,False,,261,443,409
MGYP003145366405,8B4U,670.0,17.1,8B4U,23.01,0.74,False,True,True,-1.8669,False,,147,282,254
MGYP001766099940,8B4U,417.0,11.5,6EQE,27.5,0.151,True,True,True,-1.8677,False,,102,250,221
MGYP000426799739,8B4U,424.0,11.2,4EB0,30.3,0.128,True,True,True,-1.8682,False,,112,252,222
MGYP000261065364,8B4U,383.0,10.9,8B4U,41.03,0.145,True,True,True,-1.8686,False,,137,319,290
MGYP000604667634,8B4U,692.0,17.1,8B4U,25.0,0.903,False,True,True,-1.8688,False,,145,282,254
MGYP000203836597,8B4U,748.0,15.6,8B4U,26.24,0.517,False,True,True,-1.8702,False,,135,288,261
MGYP001090920542,8B4U,880.0,21.8,8B4U,26.85,0.892,False,True,True,-1.8704,False,,128,286,253
MGYP000247583718,8B4U,404.0,11.3,4CG1,39.39,0.126,True,True,True,-1.8712,False,,146,353,322
MGYP000862234997,8B4U,860.0,24.9,8B4U,30.59,0.929,False,True,True,-1.8724,False,,109,229,200
MGYP000586985597,8B4U,924.0,23.9,8B4U,27.84,0.967,False,True,True,-1.8725,False,,111,229,201
MGYP000314673738,8B4U,848.0,24.0,8B4U,29.59,0.874,False,True,True,-1.8741,False,,160,309,275
MGYP000031967830,8B4U,673.0,16.1,8B4U,22.89,0.543,False,True,True,-1.8754,False,,140,276,248
MGYP001478704267,8B4U,392.0,11.1,4EB0,58.33,0.043,True,True,True,-1.8768,False,,115,293,260
MGYP003291931505,8B4U,707.0,17.9,8B4U,21.81,0.773,False,True,True,-1.878,False,,122,269,237
MGYP001494683499,8B4U,709.0,16.8,8B4U,29.19,0.639,False,True,True,-1.8793,False,,118,269,240
MGYP001134909629,8B4U,670.0,16.0,8B4U,26.03,0.502,False,True,True,-1.8803,False,,311,419,386
MGYP000629771357,8B4U,670.0,16.6,4CG1,25.71,0.504,False,True,True,-1.882,False,,145,279,251
MGYP001373806453,8B4U,859.0,19.0,8B4U,27.7,0.513,False,True,True,-1.882,False,,119,271,242
MGYP000281554649,8B4U,423.0,11.5,4EB0,42.86,0.054,True,True,True,-1.8826,False,,212,363,332
MGYP001076492685,8B4U,819.0,23.0,8B4U,29.08,0.892,False,True,True,-1.8834,False,,113,273,245
MGYP002860728248,8B4U,853.0,23.4,8B4U,29.06,0.721,False,True,True,-1.8835,False,,112,232,204
MGYP000963052556,8B4U,697.0,17.1,4EB0,23.62,0.62,False,True,True,-1.8838,False,,613,719,687
MGYP001817924040,8B4U,868.0,23.4,8B4U,30.21,0.758,False,True,True,-1.8859,False,,171,307,274
MGYP000733770456,8B4U,708.0,16.3,8B4U,23.64,0.84,False,True,True,-1.8864,False,,141,275,247
MGYP000456692747,8B4U,457.0,11.9,4EB0,25.81,0.24,True,True,True,-1.8875,False,,98,246,218
MGYP000461385276,8B4U,452.0,11.7,4EB0,27.27,0.415,True,True,True,-1.8879,False,,113,350,321
MGYP002861205715,8B4U,815.0,24.8,8B4U,28.52,0.911,False,True,True,-1.8893,False,,113,227,199
MGYP000391423179,8B4U,388.0,11.3,4CG1,21.69,0.546,False,True,True,-1.8896,False,,155,354,321
MGYP000860882876,8B4U,815.0,21.3,8B4U,25.0,0.922,False,True,True,-1.8898,False,,264,437,403
MGYP000995927062,8B4U,449.0,11.8,8B4U,63.64,0.041,True,True,True,-1.8912,False,,159,334,300
MGYP002517215148,8B4U,700.0,17.0,8B4U,25.93,0.758,False,True,True,-1.8916,False,,134,276,248
MGYP000459235611,8B4U,832.0,21.9,8B4U,28.9,0.87,False,True,True,-1.8923,False,,123,251,217
MGYP000846206050,8B4U,450.0,11.8,6EQE,34.78,0.162,True,True,True,-1.8923,False,,232,448,414
MGYP003298373864,8B4U,798.0,17.4,4EB0,42.86,0.054,True,True,True,-1.8923,False,,119,270,243
MGYP001571446946,6EQE,686.0,16.0,4CG1,27.68,0.588,False,True,True,-1.893,False,,184,267,237
MGYP000088384023,8B4U,686.0,17.7,8B4U,24.9,0.844,False,True,True,-1.8945,False,,153,277,247
MGYP003382325215,8B4U,668.0,17.0,8B4U,22.27,0.848,False,True,True,-1.8945,False,,107,239,210
MGYP002727139453,8B4U,953.0,23.7,8B4U,27.44,0.944,False,True,True,-1.8949,False,,153,273,242
MGYP001049594237,8B4U,685.0,16.6,4EB0,33.33,0.221,True,True,True,-1.8957,False,,127,287,249
MGYP003701796221,8B4U,818.0,24.6,8B4U,26.04,0.922,False,True,True,-1.8965,False,,136,261,233
MGYP001256950636,8B4U,381.0,10.9,8B4U,30.43,0.086,True,True,True,-1.8974,False,,183,389,356
MGYP000880617254,8B4U,398.0,11.7,4EB0,31.82,0.085,True,True,True,-1.9002,False,,156,340,310
MGYP003877173199,8B4U,399.0,10.8,8B4U,22.07,0.636,False,True,True,-1.9007,False,,109,270,133
MGYP001079365927,8B4U,705.0,17.4,4WFI,26.58,0.581,False,True,True,-1.9017,False,,582,694,662
MGYP003566218940,8B4U,718.0,16.5,4WFI,21.63,0.725,False,True,True,-1.9023,False,,112,271,244
MGYP003574984699,8B4U,669.0,16.7,8B4U,25.26,0.888,False,True,True,-1.9037,False,,147,280,252
MGYP001393684480,8B4U,668.0,17.3,8B4U,22.35,0.866,False,True,True,-1.9052,False,,118,252,219
MGYP001552620099,8B4U,390.0,11.5,6EQE,50.0,0.038,True,True,True,-1.9059,False,,260,405,351
MGYP001009873698,8B4U,869.0,24.6,8B4U,25.29,0.944,False,True,True,-1.906,False,,116,234,205
MGYP001618156896,8B4U,820.0,18.3,8B4U,22.75,0.836,False,True,True,-1.9064,False,,109,232,203
MGYP001387463649,8B4U,856.0,24.5,8B4U,28.29,0.926,False,True,True,-1.9076,False,,105,221,192
MGYP000626579492,8B4U,825.0,21.6,8B4U,26.21,0.959,False,True,True,-1.9109,False,,280,444,411
MGYP002575110171,8B4U,445.0,11.5,4WFI,33.33,0.209,True,True,True,-1.9121,False,,155,329,295
MGYP003977341159,8B4U,845.0,23.9,8B4U,29.96,0.929,False,True,True,-1.9127,False,,113,212,183
MGYP001571963244,8B4U,1001.0,21.6,8B4U,28.01,0.914,False,True,True,-1.9135,False,,108,262,233
MGYP001119768825,8B4U,703.0,16.4,4EB0,21.55,0.671,False,True,True,-1.9139,False,,164,375,342
MGYP003605467183,8B4U,862.0,23.1,6EQE,26.34,0.675,False,True,True,-1.9146,False,,129,243,215
MGYP001109020290,8B4U,697.0,17.3,4EB0,21.99,0.543,False,True,True,-1.9154,False,,203,319,287
MGYP002625446723,8B4U,817.0,23.8,4CG1,26.09,0.5,False,True,True,-1.9158,False,,105,225,197
MGYP000341466189,8B4U,807.0,17.8,4EB0,27.98,0.585,False,True,True,-1.918,False,,120,272,243
MGYP001132330024,8B4U,815.0,22.0,8B4U,26.92,0.952,False,True,True,-1.9193,False,,119,219,190
MGYP001251473112,8B4U,729.0,17.9,8B4U,24.15,0.784,False,True,True,-1.9197,False,,143,281,253
MGYP000527775267,8B4U,889.0,22.6,8B4U,26.27,0.855,False,True,True,-1.9209,False,,107,228,200
MGYP001561126242,8B4U,868.0,23.9,8B4U,26.07,0.829,False,True,True,-1.9209,False,,111,238,210
MGYP002622155791,8B4U,707.0,17.1,8B4U,29.29,0.52,False,True,True,-1.923,False,,143,319,286
MGYP001477470571,8B4U,669.0,17.8,8B4U,23.61,0.758,False,True,True,-1.9278,False,,262,406,375
MGYP000016884904,8B4U,860.0,23.7,8B4U,27.48,0.903,False,True,True,-1.9289,False,,128,238,210
MGYP001597758890,8B4U,694.0,16.7,8B4U,23.81,0.721,False,True,True,-1.9322,False,,255,430,396
MGYP001486917301,8B4U,800.0,16.9,8B4U,21.74,0.892,False,True,True,-1.9344,False,,125,277,248
MGYP000243221872,8B4U,668.0,17.3,8B4U,25.3,0.877,False,True,True,-1.9356,False,,535,648,616
MGYP000307388491,8B4U,701.0,16.4,4EB0,20.86,0.535,False,True,True,-1.9366,False,,602,708,676
MGYP000502764964,8B4U,837.0,22.4,8B4U,25.29,0.896,False,True,True,-1.9368,False,,108,231,203
MGYP000762149787,8B4U,767.0,17.2,8B4U,30.16,0.424,True,True,True,-1.9382,False,,122,273,246
MGYP003645052242,8B4U,381.0,11.2,6EQE,30.77,0.143,True,True,True,-1.9382,False,,131,311,281
MGYP001182819493,8B4U,674.0,17.6,8B4U,24.62,0.929,False,True,True,-1.9396,False,,203,315,283
MGYP002717872738,8B4U,434.0,11.8,4EB0,37.04,0.105,True,True,True,-1.9418,False,,110,299,260
MGYP001235620968,8B4U,733.0,17.5,8B4U,24.26,0.68,False,True,True,-1.9419,False,,126,249,222
MGYP001203895447,8B4U,871.0,20.9,8B4U,27.46,0.784,False,True,True,-1.942,False,,119,264,235
MGYP001315129950,8B4U,701.0,15.7,6EQE,36.84,0.072,True,True,True,-1.9437,False,,104,225,125
MGYP000723975580,8B4U,813.0,20.5,8B4U,28.12,0.677,False,True,True,-1.9448,False,,265,391,364
MGYP001815677530,8B4U,931.0,24.2,4WFI,26.4,0.725,False,True,True,-1.9465,False,,116,236,207
MGYP003288312633,8B4U,390.0,11.9,6EQE,40.0,0.087,True,True,True,-1.9484,False,,346,460,430
MGYP001416583632,8B4U,866.0,22.6,8B4U,27.42,0.885,False,True,True,-1.9491,False,,108,233,204
MGYP000525653118,8B4U,666.0,16.6,8B4U,22.69,0.851,False,True,True,-1.9506,False,,348,462,430
MGYP000491969517,8B4U,380.0,11.7,4WFI,45.0,0.078,True,True,True,-1.9514,False,,86,253,110
MGYP001026061572,8B4U,684.0,17.5,8B4U,23.92,0.855,False,True,True,-1.9517,False,,152,286,258
MGYP000268013622,6EQE,686.0,17.2,6EQE,23.2,0.653,False,True,True,-1.9518,False,,148,240,209
MGYP001181998816,8B4U,666.0,16.3,8B4U,21.74,0.74,False,True,True,-1.9519,False,,230,397,363
MGYP000058224554,8B4U,823.0,21.4,4WFI,26.39,0.523,False,True,True,-1.952,False,,135,302,270
MGYP001551119656,8B4U,399.0,11.6,4WFI,46.15,0.05,True,True,True,-1.9521,False,,96,230,120
MGYP000025770117,8B4U,869.0,22.6,8B4U,26.42,0.937,False,True,True,-1.9523,False,,103,219,192
MGYP001239734053,8B4U,400.0,11.1,4CG1,38.1,0.08,True,True,True,-1.9526,False,,165,363,330
MGYP001544733866,8B4U,830.0,19.2,8B4U,26.01,0.766,False,True,True,-1.9532,False,,108,229,200
MGYP001110193321,8B4U,426.0,11.6,4WFI,23.75,0.295,True,True,True,-1.9533,False,,124,300,267
MGYP001055327585,8B4U,679.0,17.2,8B4U,22.17,0.822,False,True,True,-1.9558,False,,368,481,449
MGYP002621724871,8B4U,394.0,10.9,6EQE,36.67,0.102,True,True,True,-1.9589,False,,140,317,164
MGYP003247466836,8B4U,520.0,11.6,4CG1,22.56,0.615,False,True,True,-1.9597,False,,108,265,228
MGYP003567637559,8B4U,902.0,19.7,8B4U,28.99,0.487,True,True,True,-1.9597,False,,119,265,236
MGYP003476852882,8B4U,830.0,20.9,8B4U,24.66,0.877,False,True,True,-1.9606,False,,119,296,262
MGYP003601343136,8B4U,930.0,22.3,8B4U,25.28,0.937,False,True,True,-1.9606,False,,169,290,260
MGYP003706949921,8B4U,821.0,21.7,8B4U,28.86,0.807,False,True,True,-1.9612,False,,126,251,223
MGYP001139991050,8B4U,822.0,20.3,8B4U,30.11,0.662,False,True,True,-1.9639,False,,252,429,395
MGYP000719918996,8B4U,421.0,11.4,6EQE,45.45,0.083,True,True,True,-1.9641,False,,151,348,315
MGYP001638417718,8B4U,822.0,22.3,8B4U,26.43,0.84,False,True,True,-1.9645,False,,121,238,210
MGYP002784137689,8B4U,854.0,20.4,8B4U,25.08,0.941,False,True,True,-1.9656,False,,139,304,270
MGYP001299591240,8B4U,672.0,14.8,4EB0,25.0,0.508,False,True,True,-1.9657,False,,146,326,293
MGYP001281250539,8B4U,701.0,16.3,8B4U,26.25,0.554,False,True,True,-1.9663,False,,272,450,416
MGYP000520324057,8B4U,400.0,11.2,4EB0,22.46,0.516,False,True,True,-1.967,False,,184,429,397
MGYP000051816535,8B4U,846.0,24.3,6EQE,28.3,0.566,False,True,True,-1.9672,False,,108,229,200
MGYP001809672771,8B4U,721.0,17.6,8B4U,24.03,0.851,False,True,True,-1.9677,False,,125,260,232
MGYP001497138310,8B4U,665.0,17.0,4WFI,24.24,0.508,False,True,True,-1.9679,False,,519,631,599
MGYP002754646310,8B4U,902.0,24.9,8B4U,25.83,0.974,False,True,True,-1.9679,False,,111,232,204
MGYP001997584206,8B4U,717.0,16.6,8B4U,24.81,0.907,False,True,True,-1.9682,False,,121,244,217
MGYP001576976421,8B4U,668.0,17.6,4EB0,29.46,0.395,True,True,True,-1.9688,False,,116,237,207
MGYP000074864667,8B4U,390.0,11.2,4CG1,47.37,0.073,True,True,True,-1.9694,False,,373,524,493
MGYP002626404508,8B4U,834.0,24.7,8B4U,28.31,0.788,False,True,True,-1.9706,False,,139,251,223
MGYP001097889817,8B4U,962.0,22.0,8B4U,26.0,0.959,False,True,True,-1.9724,False,,114,270,241
MGYP000210160459,8B4U,830.0,19.1,8B4U,23.05,0.907,False,True,True,-1.9734,False,,108,236,207
MGYP002347161997,8B4U,452.0,10.8,4CG1,47.06,0.065,True,True,True,-1.9744,False,,123,274,240
MGYP000573676905,8B4U,723.0,17.8,8B4U,27.4,0.517,False,True,True,-1.9745,False,,127,277,249
MGYP001206922475,8B4U,668.0,17.9,8B4U,21.77,0.974,False,True,True,-1.9758,False,,589,696,664
MGYP003969840411,8B4U,893.0,22.8,8B4U,28.43,0.747,False,True,True,-1.9759,False,,115,231,202
MGYP001121646813,8B4U,931.0,24.9,8B4U,26.24,0.941,False,True,True,-1.9769,False,,145,266,238
MGYP000710484200,8B4U,860.0,24.9,8B4U,28.88,0.855,False,True,True,-1.9792,False,,112,214,186
MGYP002713115935,8B4U,688.0,17.5,8B4U,24.64,0.892,False,True,True,-1.9821,False,,140,278,250
MGYP001480316566,8B4U,443.0,11.7,6EQE,43.75,0.121,True,True,True,-1.9868,False,,106,279,251
MGYP003582111999,8B4U,674.0,15.8,8B4U,22.8,0.74,False,True,True,-1.9913,False,,115,269,242
MGYP000559796351,8B4U,398.0,11.4,4CG1,45.45,0.084,True,True,True,-1.9921,False,,227,386,329
MGYP001187728969,8B4U,687.0,17.8,6EQE,27.16,0.521,False,True,True,-1.9926,False,,328,447,415
MGYP003375146178,8B4U,413.0,11.2,8B4U,32.69,0.178,True,True,True,-1.9938,False,,242,392,361
MGYP000980201136,8B4U,833.0,22.0,8B4U,25.46,0.922,False,True,True,-1.9979,False,,140,315,281
MGYP001452113246,8B4U,500.0,11.7,4WFI,30.65,0.213,True,True,True,-1.9987,False,,95,248,119
MGYP003693775375,8B4U,380.0,11.0,4EB0,46.15,0.05,True,True,True,-1.9991,False,,111,280,243
MGYP000666249513,8B4U,826.0,20.0,8B4U,24.17,0.833,False,True,True,-2.0,False,,148,277,248
MGYP003686630911,8B4U,444.0,10.9,6EQE,24.12,0.679,False,True,True,-2.0061,False,,180,345,318
MGYP000423374093,8B4U,859.0,21.8,8B4U,26.22,0.981,False,True,True,-2.0065,False,,313,476,443
MGYP000389816496,8B4U,671.0,17.5,8B4U,23.23,0.888,False,True,True,-2.0073,False,,601,707,675
MGYP000883138298,8B4U,934.0,24.9,8B4U,28.28,0.896,False,True,True,-2.0083,False,,136,257,229
MGYP003704223425,8B4U,455.0,11.8,4EB0,21.99,0.818,False,True,True,-2.0086,False,,154,329,295
MGYP002624182882,8B4U,818.0,19.0,4WFI,26.85,0.504,False,True,True,-2.0088,False,,131,256,228
MGYP001461272379,8B4U,692.0,17.6,8B4U,25.45,0.766,False,True,True,-2.0102,False,,110,234,204
MGYP000647256880,8B4U,816.0,19.1,8B4U,28.85,0.572,False,True,True,-2.0103,False,,231,398,366
MGYP002626775470,8B4U,436.0,11.5,8B4U,47.06,0.063,True,True,True,-2.0107,False,,150,278,248
MGYP001432923152,8B4U,878.0,22.9,8B4U,26.8,0.967,False,True,True,-2.0122,False,,125,273,239
MGYP003571037020,8B4U,689.0,17.8,4EB0,57.14,0.054,True,True,True,-2.0133,False,,242,403,370
MGYP000076811210,8B4U,383.0,11.2,6EQE,55.56,0.034,True,True,True,-2.0144,False,,146,305,172
MGYP002713011395,8B4U,398.0,11.6,6EQE,43.48,0.087,True,True,True,-2.0159,False,,88,255,112
MGYP003571293785,8B4U,840.0,23.3,8B4U,27.54,0.855,False,True,True,-2.0176,False,,159,279,251
MGYP002622012557,8B4U,711.0,17.6,8B4U,23.08,0.799,False,True,True,-2.019,False,,115,285,253
MGYP003566732491,8B4U,844.0,20.1,8B4U,27.42,0.68,False,True,True,-2.0194,False,,108,228,199
MGYP003575284151,8B4U,676.0,17.1,4CG1,22.5,0.802,False,True,True,-2.0206,False,,137,252,220
MGYP000730333730,8B4U,740.0,15.8,8B4U,21.64,0.881,False,True,True,-2.0208,False,,179,314,286
MGYP001156229615,8B4U,716.0,15.8,4EB0,35.0,0.155,True,True,True,-2.0212,False,,133,287,255
MGYP003981387215,8B4U,936.0,24.7,8B4U,27.46,0.87,False,True,True,-2.0217,False,,109,233,204
MGYP001362418625,8B4U,437.0,11.3,4WFI,30.95,0.159,True,True,True,-2.022,False,,116,268,140
MGYP002626675423,8B4U,827.0,24.0,8B4U,28.03,0.862,False,True,True,-2.0225,False,,108,228,200
MGYP000341465832,8B4U,477.0,11.4,4CG1,32.56,0.145,True,True,True,-2.0241,False,,99,248,220
MGYP000995378758,8B4U,829.0,14.9,4WFI,50.0,0.062,True,True,True,-2.0243,False,,119,266,237
MGYP000880845470,8B4U,870.0,22.6,8B4U,27.95,0.822,False,True,True,-2.0257,False,,106,224,195
MGYP003322684935,8B4U,877.0,21.0,8B4U,23.27,0.974,False,True,True,-2.026,False,,112,272,243
MGYP001002203219,8B4U,692.0,16.9,8B4U,22.01,0.933,False,True,True,-2.0272,False,,235,346,314
MGYP000205814778,8B4U,693.0,16.3,8B4U,23.02,0.888,False,True,True,-2.0274,False,,270,376,344
MGYP003589953046,8B4U,869.0,24.8,8B4U,28.85,0.952,False,True,True,-2.0278,False,,117,219,190
MGYP000873893254,8B4U,706.0,14.6,4EB0,26.7,0.771,False,True,True,-2.0293,False,,161,315,283
MGYP000219566752,8B4U,386.0,11.7,4CG1,34.29,0.13,True,True,True,-2.0309,False,,81,252,223
MGYP001615958910,8B4U,774.0,17.5,4CG1,28.75,0.542,False,True,True,-2.0328,False,,130,281,248
MGYP002524138024,8B4U,904.0,23.7,8B4U,26.04,0.952,False,True,True,-2.0367,False,,167,281,253
MGYP001286551444,8B4U,699.0,17.9,8B4U,19.07,0.926,False,True,True,-2.0373,False,,523,635,603
MGYP000672468218,8B4U,821.0,24.7,8B4U,27.2,0.851,False,True,True,-2.0384,False,,154,273,245
MGYP001416561879,8B4U,381.0,11.7,4CG1,23.38,0.55,False,True,True,-2.0384,False,,129,307,277
MGYP000642045561,8B4U,890.0,24.2,8B4U,28.25,0.81,False,True,True,-2.0417,False,,107,226,197
MGYP001271635224,8B4U,668.0,17.9,4WFI,24.3,0.655,False,True,True,-2.0419,False,,331,446,414
MGYP000588183711,8B4U,386.0,11.5,4EB0,29.71,0.566,False,True,True,-2.0429,False,,120,242,215
MGYP001546439013,8B4U,686.0,15.8,8B4U,21.63,0.695,False,True,True,-2.0431,False,,141,276,248
MGYP001563639749,8B4U,959.0,24.8,8B4U,28.78,0.944,False,True,True,-2.0441,False,,114,231,203
MGYP000600055964,8B4U,813.0,20.2,4CG1,22.08,0.538,False,True,True,-2.0466,False,,135,316,282
MGYP000615449754,8B4U,714.0,16.5,4EB0,34.55,0.213,True,True,True,-2.0475,False,,111,268,241
MGYP001595102087,8B4U,402.0,11.8,6EQE,23.04,0.781,False,True,True,-2.0484,False,,131,325,160
MGYP001556051422,8B4U,680.0,16.2,6EQE,34.88,0.158,True,True,True,-2.0486,False,,155,292,264
MGYP000657410088,8B4U,845.0,22.0,8B4U,27.5,0.948,False,True,True,-2.0508,False,,275,435,402
MGYP001487265868,8B4U,673.0,14.4,4WFI,23.74,0.729,False,True,True,-2.0514,False,,140,282,253
MGYP000263463255,8B4U,863.0,23.5,8B4U,27.8,0.926,False,True,True,-2.0516,False,,103,220,191
MGYP001106153993,8B4U,834.0,24.4,8B4U,26.58,0.952,False,True,True,-2.0534,False,,117,279,251
MGYP002513375911,8B4U,835.0,20.9,8B4U,24.33,0.888,False,True,True,-2.0535,False,,117,254,210
MGYP001357131972,8B4U,726.0,17.6,8B4U,22.95,0.926,False,True,True,-2.0539,False,,108,254,225
MGYP002627269798,8B4U,390.0,11.6,8B4U,47.06,0.056,True,True,True,-2.0547,False,,128,211,179
MGYP003329100268,8B4U,838.0,18.7,8B4U,27.13,0.829,False,True,True,-2.0552,False,,126,250,220
MGYP001256183327,8B4U,885.0,22.8,8B4U,26.44,0.944,False,True,True,-2.0567,False,,119,275,246
MGYP000103162790,8B4U,830.0,23.5,8B4U,27.66,0.855,False,True,True,-2.0574,False,,114,234,205
MGYP000350872918,8B4U,839.0,22.0,8B4U,27.93,0.892,False,True,True,-2.0587,False,,121,277,245
MGYP001066585409,8B4U,844.0,24.1,8B4U,27.03,0.926,False,True,True,-2.0589,False,,113,232,204
MGYP003385836454,8B4U,681.0,17.6,6EQE,25.39,0.751,False,True,True,-2.0603,False,,186,353,319
MGYP001189046972,8B4U,686.0,17.1,8B4U,23.42,0.703,False,True,True,-2.0604,False,,117,266,233
MGYP002397179420,8B4U,706.0,16.0,8B4U,26.34,0.862,False,True,True,-2.0622,False,,143,277,244
MGYP001117549687,8B4U,866.0,24.2,8B4U,27.99,0.955,False,True,True,-2.0648,False,,113,233,204
MGYP001813849923,8B4U,670.0,17.6,8B4U,22.69,0.87,False,True,True,-2.0654,False,,391,498,466
MGYP002629776900,8B4U,698.0,17.3,8B4U,22.91,0.773,False,True,True,-2.0673,False,,123,246,218
MGYP000141180156,8B4U,681.0,17.7,8B4U,20.69,0.937,False,True,True,-2.0674,False,,522,634,602
